query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
HACLHHAG_00647	718252.FP2_15800	3.08e-207	572.0	COG0253@1|root,COG0253@2|Bacteria,1TPMN@1239|Firmicutes,24AGY@186801|Clostridia,3WGGA@541000|Ruminococcaceae	2|Bacteria	E	Catalyzes the stereoinversion of LL-2,6- diaminoheptanedioate (L,L-DAP) to meso-diaminoheptanedioate (meso- DAP), a precursor of L-lysine and an essential component of the bacterial peptidoglycan	dapF	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006553,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0008837,GO:0009058,GO:0009066,GO:0009067,GO:0009085,GO:0009089,GO:0009987,GO:0016053,GO:0016853,GO:0016854,GO:0016855,GO:0019752,GO:0036361,GO:0043436,GO:0043648,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046451,GO:0047661,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	5.1.1.7	ko:K01778	ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00300,map01100,map01110,map01120,map01130,map01230	M00016,M00525,M00527	R02735	RC00302	ko00000,ko00001,ko00002,ko01000	-	-	-	DAP_epimerase
HACLHHAG_00835	718252.FP2_05190	6.1e-173	485.0	COG0834@1|root,COG0834@2|Bacteria,1TQNR@1239|Firmicutes,249Y5@186801|Clostridia,3WH7X@541000|Ruminococcaceae	2|Bacteria	ET	Belongs to the bacterial solute-binding protein 3 family	aatB	-	-	ko:K02029,ko:K02030	-	M00236	-	-	ko00000,ko00002,ko02000	3.A.1.3	-	-	SBP_bac_3
HACLHHAG_00891	718252.FP2_25310	6.45e-241	662.0	COG0584@1|root,COG0584@2|Bacteria,1V3W4@1239|Firmicutes,24AVJ@186801|Clostridia,3WIKJ@541000|Ruminococcaceae	2|Bacteria	C	glycerophosphoryl diester phosphodiesterase	glpQ	-	3.1.4.46	ko:K01126	ko00564,map00564	-	R01030,R01470	RC00017,RC00425	ko00000,ko00001,ko01000	-	-	-	GDPD
HACLHHAG_00948	718252.FP2_24670	2.13e-228	630.0	COG1638@1|root,COG1638@2|Bacteria,1TP3I@1239|Firmicutes,24BWQ@186801|Clostridia	2|Bacteria	G	COG1638 TRAP-type C4-dicarboxylate transport system, periplasmic component	-	-	-	-	-	-	-	-	-	-	-	-	DctP
HACLHHAG_01580	718252.FP2_07320	7.92e-139	393.0	COG5011@1|root,COG5011@2|Bacteria,1V4D0@1239|Firmicutes,249GU@186801|Clostridia,3WJDP@541000|Ruminococcaceae	2|Bacteria	S	Radical SAM-linked protein	-	-	-	-	-	-	-	-	-	-	-	-	DUF2344,Radical_SAM
HACLHHAG_01701	718252.FP2_20030	3.32e-128	365.0	COG1971@1|root,COG1971@2|Bacteria,1V4QK@1239|Firmicutes,24FY0@186801|Clostridia,3WJ0X@541000|Ruminococcaceae	2|Bacteria	P	Probably functions as a manganese efflux pump	mntP	-	-	-	-	-	-	-	-	-	-	-	Mntp
HACLHHAG_01828	718252.FP2_06240	1.93e-145	409.0	COG1011@1|root,COG1011@2|Bacteria,1V6I4@1239|Firmicutes,24JK7@186801|Clostridia,3WKIQ@541000|Ruminococcaceae	2|Bacteria	S	IA, variant 3	-	-	3.1.3.10	ko:K07025,ko:K20866	ko00010,ko01120,map00010,map01120	-	R00947	RC00078	ko00000,ko00001,ko01000	-	-	-	HAD_2,Hydrolase
HACLHHAG_01837	411483.FAEPRAA2165_01656	1.7e-111	328.0	COG0546@1|root,COG0546@2|Bacteria,1V1FQ@1239|Firmicutes,24G1U@186801|Clostridia,3WITI@541000|Ruminococcaceae	2|Bacteria	S	Psort location Cytoplasmic, score	gph	-	3.1.3.18	ko:K01091	ko00630,ko01100,ko01110,ko01130,map00630,map01100,map01110,map01130	-	R01334	RC00017	ko00000,ko00001,ko01000	-	-	-	HAD_2
HACLHHAG_02007	718252.FP2_18840	3.27e-118	338.0	COG1611@1|root,COG1611@2|Bacteria,1UKED@1239|Firmicutes,24DSN@186801|Clostridia,3WIP4@541000|Ruminococcaceae	2|Bacteria	L	Belongs to the LOG family	yvdD	-	3.2.2.10	ko:K06966	ko00230,ko00240,map00230,map00240	-	R00182,R00510	RC00063,RC00318	ko00000,ko00001,ko01000	-	-	-	Lysine_decarbox
HACLHHAG_02415	718252.FP2_19290	0.0	1012.0	COG0369@1|root,COG1151@2|Bacteria,1TP8X@1239|Firmicutes,247IN@186801|Clostridia,3WGG6@541000|Ruminococcaceae	2|Bacteria	C	Catalyzes the reduction of hydroxylamine to form NH(3) and H(2)O	hcp	-	1.7.99.1	ko:K05601	ko00910,map00910	-	R00143	RC02797	ko00000,ko00001,ko01000	-	-	-	Prismane
HACLHHAG_00537	411483.FAEPRAA2165_01014	1.26e-28	102.0	COG0267@1|root,COG0267@2|Bacteria,1VEJ4@1239|Firmicutes,24QK0@186801|Clostridia,3WKQN@541000|Ruminococcaceae	2|Bacteria	J	Belongs to the bacterial ribosomal protein bL33 family	rpmG	-	-	ko:K02913	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L33
HACLHHAG_00062	411483.FAEPRAA2165_02833	1.6e-89	262.0	COG0096@1|root,COG0096@2|Bacteria,1V3KK@1239|Firmicutes,24HCP@186801|Clostridia,3WIYN@541000|Ruminococcaceae	2|Bacteria	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA central domain where it helps coordinate assembly of the platform of the 30S subunit	rpsH	GO:0000028,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009894,GO:0009987,GO:0010467,GO:0010468,GO:0010608,GO:0015935,GO:0016043,GO:0019219,GO:0019222,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0031323,GO:0031329,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043487,GO:0043488,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0061013,GO:0065003,GO:0065007,GO:0065008,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0080090,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1903311,GO:1990904	-	ko:K02994	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S8
HACLHHAG_00826	718252.FP2_05090	1.26e-55	173.0	COG0238@1|root,COG0238@2|Bacteria,1V9XS@1239|Firmicutes,24MQV@186801|Clostridia,3WJU7@541000|Ruminococcaceae	2|Bacteria	J	Binds as a heterodimer with protein S6 to the central domain of the 16S rRNA, where it helps stabilize the platform of the 30S subunit	rpsR	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02963	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S18
HACLHHAG_01796	411483.FAEPRAA2165_01528	1.3e-40	133.0	COG0227@1|root,COG0227@2|Bacteria,1VEI2@1239|Firmicutes,24QNA@186801|Clostridia,3WKM9@541000|Ruminococcaceae	2|Bacteria	J	Belongs to the bacterial ribosomal protein bL28 family	rpmB	-	-	ko:K02902	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L28
HACLHHAG_00058	657322.FPR_11660	1.83e-33	115.0	COG1841@1|root,COG1841@2|Bacteria,1UG5U@1239|Firmicutes,24RUS@186801|Clostridia,3WKJT@541000|Ruminococcaceae	2|Bacteria	J	ribosomal protein	rpmD	GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02907	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L30
HACLHHAG_00052	411483.FAEPRAA2165_02822	7.03e-19	77.0	COG0257@1|root,COG0257@2|Bacteria,1VK4F@1239|Firmicutes,24UGF@186801|Clostridia,3WM8G@541000|Ruminococcaceae	2|Bacteria	J	Belongs to the bacterial ribosomal protein bL36 family	rpmJ	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02919	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L36
HACLHHAG_01054	718252.FP2_26940	2.13e-44	144.0	COG1918@1|root,COG1918@2|Bacteria,1VEHC@1239|Firmicutes,24QKE@186801|Clostridia,3WKEJ@541000|Ruminococcaceae	2|Bacteria	P	Fe2 transport system protein A	feoA	-	-	ko:K04758,ko:K04759	-	-	-	-	ko00000,ko02000	9.A.8.1	-	-	FeoA
HACLHHAG_02380	718252.FP2_05790	4.28e-53	166.0	COG0211@1|root,COG0211@2|Bacteria,1V6HW@1239|Firmicutes,24N3D@186801|Clostridia,3WJU0@541000|Ruminococcaceae	2|Bacteria	J	Belongs to the bacterial ribosomal protein bL27 family	rpmA	GO:0000027,GO:0001558,GO:0003674,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016020,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0040007,GO:0040008,GO:0042254,GO:0042255,GO:0042256,GO:0042273,GO:0043021,GO:0043022,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044087,GO:0044089,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0044877,GO:0048518,GO:0050789,GO:0050794,GO:0051128,GO:0065003,GO:0065007,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:0090069,GO:0090070,GO:1901564,GO:1901566,GO:1901576,GO:1902626,GO:1990904	-	ko:K02899	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L27
HACLHHAG_00528	411483.FAEPRAA2165_01681	5.46e-27	99.0	COG0828@1|root,COG0828@2|Bacteria,1VEHU@1239|Firmicutes,24QP9@186801|Clostridia,3WKHJ@541000|Ruminococcaceae	2|Bacteria	J	Belongs to the bacterial ribosomal protein bS21 family	rpsU	GO:0000028,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02970	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S21
HACLHHAG_02014	411483.FAEPRAA2165_00789	1.62e-105	305.0	COG0049@1|root,COG0049@2|Bacteria,1V1GG@1239|Firmicutes,24FQN@186801|Clostridia,3WGPA@541000|Ruminococcaceae	2|Bacteria	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit. Is located at the subunit interface close to the decoding center, probably blocks exit of the E-site tRNA	rpsG	GO:0000028,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006417,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010608,GO:0010629,GO:0015935,GO:0016020,GO:0016043,GO:0017148,GO:0019222,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0030312,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032268,GO:0032269,GO:0032991,GO:0034248,GO:0034249,GO:0034622,GO:0034641,GO:0034645,GO:0040007,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0060255,GO:0065003,GO:0065007,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:0080090,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904,GO:2000112,GO:2000113	-	ko:K02992	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S7
HACLHHAG_00612	718252.FP2_15500	1.27e-64	196.0	2DG94@1|root,337GI@2|Bacteria,1UHKK@1239|Firmicutes,25E1T@186801|Clostridia,3WSHZ@541000|Ruminococcaceae	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
HACLHHAG_00100	718252.FP2_14470	2.62e-54	170.0	COG0636@1|root,COG0636@2|Bacteria,1V8SD@1239|Firmicutes,24QMQ@186801|Clostridia,3WK2P@541000|Ruminococcaceae	2|Bacteria	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation	atpE	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0008324,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015318,GO:0015399,GO:0015405,GO:0015672,GO:0015985,GO:0015986,GO:0016020,GO:0016462,GO:0016469,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019829,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0032991,GO:0033177,GO:0034220,GO:0034641,GO:0034654,GO:0042623,GO:0042625,GO:0042626,GO:0043492,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044425,GO:0044464,GO:0044769,GO:0045259,GO:0045263,GO:0046034,GO:0046390,GO:0046483,GO:0046933,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:0090662,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0099131,GO:0099132,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902600	-	ko:K02110	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	iHN637.CLJU_RS01165	ATP-synt_C
HACLHHAG_00050	411483.FAEPRAA2165_02820	1.78e-88	260.0	COG0100@1|root,COG0100@2|Bacteria,1V3IK@1239|Firmicutes,24HIK@186801|Clostridia,3WIYT@541000|Ruminococcaceae	2|Bacteria	J	Located on the platform of the 30S subunit, it bridges several disparate RNA helices of the 16S rRNA. Forms part of the Shine-Dalgarno cleft in the 70S ribosome	rpsK	GO:0000028,GO:0000462,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006139,GO:0006364,GO:0006396,GO:0006412,GO:0006518,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016020,GO:0016043,GO:0016070,GO:0016072,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0030490,GO:0032991,GO:0034470,GO:0034622,GO:0034641,GO:0034645,GO:0034660,GO:0040007,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046483,GO:0048027,GO:0065003,GO:0070181,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02948	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S11
HACLHHAG_01526	718252.FP2_07870	1.25e-265	726.0	COG0136@1|root,COG0136@2|Bacteria,1TPC6@1239|Firmicutes,248ZR@186801|Clostridia,3WGVU@541000|Ruminococcaceae	2|Bacteria	E	Belongs to the aspartate-semialdehyde dehydrogenase family	asd	GO:0000166,GO:0003674,GO:0003824,GO:0004365,GO:0005488,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008150,GO:0008152,GO:0016020,GO:0016491,GO:0016620,GO:0016903,GO:0030312,GO:0036094,GO:0040007,GO:0043891,GO:0044424,GO:0044444,GO:0044464,GO:0048037,GO:0050662,GO:0051287,GO:0055114,GO:0071944,GO:0097159,GO:1901265,GO:1901363	1.2.1.11,1.2.1.12	ko:K00133,ko:K00134	ko00010,ko00260,ko00261,ko00270,ko00300,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,ko04066,ko05010,map00010,map00260,map00261,map00270,map00300,map00710,map01100,map01110,map01120,map01130,map01200,map01210,map01230,map04066,map05010	M00001,M00002,M00003,M00016,M00017,M00018,M00033,M00165,M00166,M00308,M00525,M00526,M00527,M00552	R01061,R02291	RC00149,RC00684	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147	-	-	-	Gp_dh_C,Gp_dh_N,Semialdhyde_dh,Semialdhyde_dhC
HACLHHAG_00077	411483.FAEPRAA2165_02848	1.13e-64	197.0	COG0051@1|root,COG0051@2|Bacteria,1V6C9@1239|Firmicutes,24JDC@186801|Clostridia,3WJB6@541000|Ruminococcaceae	2|Bacteria	J	Involved in the binding of tRNA to the ribosomes	rpsJ	GO:0001072,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006355,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0015935,GO:0016020,GO:0019219,GO:0019222,GO:0019538,GO:0022626,GO:0022627,GO:0030312,GO:0031323,GO:0031326,GO:0031554,GO:0031564,GO:0032991,GO:0034641,GO:0034645,GO:0040007,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043244,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0050789,GO:0050794,GO:0051128,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071704,GO:0071944,GO:0080090,GO:0140110,GO:1901564,GO:1901566,GO:1901576,GO:1903506,GO:1990904,GO:2000112,GO:2001141	-	ko:K02946	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S10
HACLHHAG_00113	718252.FP2_10290	1.18e-98	286.0	COG0102@1|root,COG0102@2|Bacteria,1V3HX@1239|Firmicutes,24HD9@186801|Clostridia,3WIWI@541000|Ruminococcaceae	2|Bacteria	J	This protein is one of the early assembly proteins of the 50S ribosomal subunit, although it is not seen to bind rRNA by itself. It is important during the early stages of 50S assembly	rplM	GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006417,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010608,GO:0010629,GO:0015934,GO:0016020,GO:0017148,GO:0019222,GO:0019538,GO:0019843,GO:0022625,GO:0022626,GO:0030312,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032268,GO:0032269,GO:0032991,GO:0034248,GO:0034249,GO:0034641,GO:0034645,GO:0040007,GO:0043043,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046872,GO:0046914,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0060255,GO:0065007,GO:0070180,GO:0071704,GO:0071944,GO:0080090,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904,GO:2000112,GO:2000113	-	ko:K02871	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L13
HACLHHAG_00259	718252.FP2_12320	0.0	1150.0	COG0443@1|root,COG0443@2|Bacteria,1TP1J@1239|Firmicutes,248QV@186801|Clostridia,3WGES@541000|Ruminococcaceae	2|Bacteria	O	Heat shock 70 kDa protein	dnaK	-	-	ko:K04043	ko03018,ko04212,ko05152,map03018,map04212,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	1.A.33.1	-	-	HSP70
